YEAR,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,OP_CARRIER_AIRLINE_ID,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEP_DELAY,DEP_DEL15,ARR_DELAY,ARR_DEL15,CANCELLED,CANCELLATION_CODE,DIVERTED,ACTUAL_ELAPSED_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",-1.00,0.00,-16.00,0.00,0.00,,0.00,255.00,1562.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",11298,1129806,30194,DFW,"Dallas/Fort Worth, TX",20.00,1.00,1.00,0.00,0.00,,0.00,249.00,1562.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",12892,1289208,32575,LAX,"Los Angeles, CA",-8.00,0.00,-21.00,0.00,0.00,,0.00,373.00,2611.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",12892,1289208,32575,LAX,"Los Angeles, CA",-8.00,0.00,-14.00,0.00,0.00,,0.00,383.00,2611.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",12953,1295304,31703,LGA,"New York, NY",-11.00,0.00,-4.00,0.00,0.00,,0.00,85.00,184.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",12953,1295304,31703,LGA,"New York, NY",-10.00,0.00,-23.00,0.00,0.00,,0.00,76.00,184.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",12953,1295304,31703,LGA,"New York, NY",-4.00,0.00,5.00,0.00,0.00,,0.00,86.00,184.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",12953,1295304,31703,LGA,"New York, NY",37.00,1.00,44.00,1.00,0.00,,0.00,85.00,184.00,0.00,0.00,7.00,0.00,37.00
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",-7.00,0.00,-5.00,0.00,0.00,,0.00,217.00,1258.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",-6.00,0.00,-12.00,0.00,0.00,,0.00,213.00,1258.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",-4.00,0.00,4.00,0.00,0.00,,0.00,226.00,1258.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",-2.00,0.00,5.00,0.00,0.00,,0.00,226.00,1258.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13303,1330303,32467,MIA,"Miami, FL",-1.00,0.00,-1.00,0.00,0.00,,0.00,215.00,1258.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13930,1393008,30977,ORD,"Chicago, IL",-6.00,0.00,-31.00,0.00,0.00,,0.00,156.00,867.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13930,1393008,30977,ORD,"Chicago, IL",0.00,0.00,-21.00,0.00,0.00,,0.00,156.00,867.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",13930,1393008,30977,ORD,"Chicago, IL",0.00,0.00,5.00,0.00,0.00,,0.00,182.00,867.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",-11.00,0.00,-20.00,0.00,0.00,,0.00,89.00,280.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",-5.00,0.00,-10.00,0.00,0.00,,0.00,96.00,280.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",-4.00,0.00,-13.00,0.00,0.00,,0.00,84.00,280.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",-4.00,0.00,-9.00,0.00,0.00,,0.00,86.00,280.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",-4.00,0.00,-1.00,0.00,0.00,,0.00,94.00,280.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",-3.00,0.00,15.00,1.00,0.00,,0.00,111.00,280.00,0.00,0.00,15.00,0.00,0.00
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14100,1410005,34100,PHL,"Philadelphia, PA",58.00,1.00,51.00,1.00,0.00,,0.00,85.00,280.00,0.00,0.00,0.00,0.00,51.00
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14107,1410702,30466,PHX,"Phoenix, AZ",-3.00,0.00,-15.00,0.00,0.00,,0.00,332.00,2300.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14107,1410702,30466,PHX,"Phoenix, AZ",-2.00,0.00,-6.00,0.00,0.00,,0.00,347.00,2300.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,10721,1072102,30721,BOS,"Boston, MA",14107,1410702,30466,PHX,"Phoenix, AZ",1.00,0.00,12.00,0.00,0.00,,0.00,355.00,2300.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",-9.00,0.00,-25.00,0.00,0.00,,0.00,113.00,728.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",-9.00,0.00,-6.00,0.00,0.00,,0.00,128.00,728.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",-6.00,0.00,-25.00,0.00,0.00,,0.00,110.00,728.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",-6.00,0.00,-22.00,0.00,0.00,,0.00,112.00,728.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",-5.00,0.00,-12.00,0.00,0.00,,0.00,118.00,728.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",2.00,0.00,-16.00,0.00,0.00,,0.00,111.00,728.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",12.00,0.00,-5.00,0.00,0.00,,0.00,118.00,728.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11057,1105703,31057,CLT,"Charlotte, NC",10721,1072102,30721,BOS,"Boston, MA",14.00,0.00,-4.00,0.00,0.00,,0.00,106.00,728.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11278,1127805,30852,DCA,"Washington, DC",10721,1072102,30721,BOS,"Boston, MA",-8.00,0.00,-6.00,0.00,0.00,,0.00,96.00,399.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11278,1127805,30852,DCA,"Washington, DC",10721,1072102,30721,BOS,"Boston, MA",-6.00,0.00,-29.00,0.00,0.00,,0.00,87.00,399.00,,,,,
2023,11,1,3,11/1/2023 12:00:00 AM,AA,19805,11278,1127805,30852,DCA,"Washington, DC",10721,1072102,30721,BOS,"Boston, MA",6.00,0.00,-1.00,0.00,0.00,,0.00,86.00,399.00,,,,,
