date,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,showers_sum,snowfall_sum,precipitation_hours,precipitation_probability_max,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,airport
2022-11-01 04:00:00+00:00,72.3479,52.1879,0.0,0.0,0.0,0.0,0.0,,6.502709,12.750899,314.35632,MIA
2022-11-02 04:00:00+00:00,72.4379,56.867897,0.0,0.0,0.0,0.0,0.0,,7.569527,12.750899,68.40039,MIA
2022-11-03 04:00:00+00:00,72.7979,53.9879,0.0,0.0,0.0,0.0,0.0,,7.4663534,13.1983,80.68073,MIA
2022-11-04 04:00:00+00:00,73.5179,53.3579,0.0,0.0,0.0,0.0,0.0,,8.288983,15.8827,91.86882,MIA
2022-11-05 04:00:00+00:00,76.757904,60.6479,0.0,0.0,0.0,0.0,0.0,,10.116089,24.383299,134.06648,MIA
2022-11-06 04:00:00+00:00,80.80791,67.6679,0.0,0.0,0.0,0.0,0.0,,12.89141,32.2128,135.82544,MIA
2022-11-07 04:00:00+00:00,81.257904,66.8579,0.0,0.0,0.0,0.0,0.0,,6.023307,8.2769,8.280571,MIA
2022-11-08 04:00:00+00:00,79.1879,63.707905,0.0,0.0,0.0,0.0,0.0,,11.318424,21.0278,61.424618,MIA
2022-11-09 04:00:00+00:00,66.8579,50.4779,0.0,0.0,0.0,0.0,0.0,,13.0438385,33.3313,67.869644,MIA
2022-11-10 04:00:00+00:00,64.9679,57.5879,0.015748031,0.015748031,0.0,0.0,1.0,,14.021903,37.581596,57.924446,MIA
2022-11-11 04:00:00+00:00,67.30791,61.997902,0.92519665,0.92519665,0.0,0.0,13.0,,13.964685,38.7001,329.74365,MIA
2022-11-12 04:00:00+00:00,67.8479,44.4479,0.0,0.0,0.0,0.0,0.0,,11.990404,20.8041,279.83606,MIA
2022-11-13 04:00:00+00:00,47.3279,33.1079,0.0,0.0,0.0,0.0,0.0,,13.695118,27.067701,318.6156,MIA
2022-11-14 04:00:00+00:00,52.907898,31.8479,0.0,0.0,0.0,0.0,0.0,,10.0041685,27.067701,71.2947,MIA
2022-11-15 04:00:00+00:00,47.4179,43.5479,0.13385826,0.13385826,0.0,0.0,5.0,,11.04317,29.7521,76.55602,MIA
2022-11-16 04:00:00+00:00,47.867897,39.587902,0.0,0.0,0.0,0.0,0.0,,11.546041,25.7255,308.69266,MIA
2022-11-17 04:00:00+00:00,46.0679,31.4879,0.0,0.0,0.0,0.0,0.0,,9.261288,25.278101,300.41476,MIA
2022-11-18 04:00:00+00:00,53.2679,29.6879,0.0,0.0,0.0,0.0,0.0,,7.599218,14.9879,313.17285,MIA
2022-11-19 04:00:00+00:00,52.1879,32.6579,0.0,0.0,0.0,0.0,0.0,,9.341987,17.896,286.04742,MIA
2022-11-20 04:00:00+00:00,44.9879,32.1179,0.0,0.0,0.0,0.0,0.0,,10.611023,26.844,305.90268,MIA
2022-11-21 04:00:00+00:00,56.5079,30.6779,0.0,0.0,0.0,0.0,0.0,,6.8035703,15.2116,74.558525,MIA
2022-11-22 04:00:00+00:00,63.8879,40.6679,0.0,0.0,0.0,0.0,0.0,,3.5370073,6.2636,46.374775,MIA
2022-11-23 04:00:00+00:00,69.55791,40.6679,0.0,0.0,0.0,0.0,0.0,,5.5924997,9.619101,53.246204,MIA
2022-11-24 04:00:00+00:00,60.737896,51.5579,0.0,0.0,0.0,0.0,0.0,,9.017635,21.6989,75.14689,MIA
2022-11-25 04:00:00+00:00,63.1679,50.2079,0.10236221,0.10236221,0.0,0.0,5.0,,7.618947,18.790798,3.4335544,MIA
2022-11-26 04:00:00+00:00,64.6979,47.5979,0.015748031,0.015748031,0.0,0.0,1.0,,10.1284485,25.0544,93.91959,MIA
2022-11-27 04:00:00+00:00,65.05791,53.7179,1.7165354,1.7165354,0.0,0.0,7.0,,15.2116,36.6868,215.32587,MIA
2022-11-28 04:00:00+00:00,63.707905,45.8879,0.0,0.0,0.0,0.0,0.0,,8.562188,19.9093,275.3557,MIA
2022-11-29 04:00:00+00:00,68.657906,41.747902,0.12598425,0.12598425,0.0,0.0,1.0,,10.243897,23.0411,113.05827,MIA
2022-11-30 04:00:00+00:00,66.227905,42.9179,2.1259844,2.1259844,0.0,0.0,7.0,,13.607141,22.5937,292.54843,MIA
2022-12-01 04:00:00+00:00,55.7879,31.9379,0.0,0.0,0.0,0.0,0.0,,10.81191,26.844,347.6961,MIA
2022-12-02 04:00:00+00:00,61.007904,38.6879,0.0,0.0,0.0,0.0,0.0,,6.949117,21.4752,94.669075,MIA
2022-12-03 04:00:00+00:00,62.177902,49.8479,0.015748031,0.015748031,0.0,0.0,1.0,,7.214108,29.081,228.67453,MIA
2022-12-04 04:00:00+00:00,59.2979,44.177902,0.0,0.0,0.0,0.0,0.0,,6.085298,17.0012,302.7639,MIA
2022-12-05 04:00:00+00:00,50.2079,46.157898,0.41732287,0.41732287,0.0,0.0,7.0,,6.792528,15.8827,90.53048,MIA
2022-12-06 04:00:00+00:00,52.547897,46.0679,0.0,0.0,0.0,0.0,0.0,,5.8205,16.330101,78.518036,MIA
2022-12-07 04:00:00+00:00,70.367905,52.2779,0.04330709,0.04330709,0.0,0.0,2.0,,6.8035703,17.896,223.95842,MIA
2022-12-08 04:00:00+00:00,74.3279,59.477898,0.0,0.0,0.0,0.0,0.0,,8.518242,17.896,255.84232,MIA
2022-12-09 04:00:00+00:00,69.2879,56.3279,0.027559055,0.027559055,0.0,0.0,1.0,,9.083983,13.422,4.8134847,MIA
2022-12-10 04:00:00+00:00,55.9679,51.4679,0.0,0.0,0.0,0.0,0.0,,6.0852976,11.6324,83.12063,MIA
2022-12-11 04:00:00+00:00,52.6379,50.8379,0.2047244,0.2047244,0.0,0.0,7.0,,6.331145,17.2249,110.17805,MIA
2022-12-12 04:00:00+00:00,59.747902,51.8279,0.0,0.0,0.0,0.0,0.0,,6.579214,11.6324,77.816345,MIA
2022-12-13 04:00:00+00:00,52.547897,46.8779,0.0,0.0,0.0,0.0,0.0,,10.265856,22.8174,87.73957,MIA
2022-12-14 04:00:00+00:00,47.867897,42.7379,0.12992126,0.12992126,0.0,0.0,3.0,,10.088845,27.067701,90.50702,MIA
2022-12-15 04:00:00+00:00,55.7879,43.0079,0.35826772,0.35826772,0.0,0.0,5.0,,11.515661,24.8307,274.2363,MIA
2022-12-16 04:00:00+00:00,52.6379,34.8179,0.0,0.0,0.0,0.0,0.0,,12.285184,28.6336,266.11392,MIA
2022-12-17 04:00:00+00:00,46.6979,35.8979,0.0,0.0,0.0,0.0,0.0,,9.83517,25.501799,253.98064,MIA
2022-12-18 04:00:00+00:00,45.6179,30.7679,0.0,0.0,0.0,0.0,0.0,,9.511855,23.4885,297.75842,MIA
2022-12-19 04:00:00+00:00,50.927902,26.357899,0.0,0.0,0.0,0.0,0.0,,6.23156,13.869399,54.649563,MIA
2022-12-20 04:00:00+00:00,42.287903,37.7879,0.05905512,0.05905512,0.0,0.0,2.0,,9.309791,22.1463,72.54338,MIA
2022-12-21 04:00:00+00:00,49.3079,38.0579,0.0,0.0,0.0,0.0,0.0,,9.480236,24.383299,69.61074,MIA
2022-12-22 04:00:00+00:00,45.7979,38.4179,0.047244094,0.047244094,0.0,0.0,3.0,,7.7265606,22.8174,95.25993,MIA
2022-12-23 04:00:00+00:00,48.7679,10.787899,0.0,0.0,0.0,0.0,0.0,,20.130514,38.029,282.7993,MIA
2022-12-24 04:00:00+00:00,25.1879,7.0978985,0.0,0.0,0.0,0.0,0.0,,14.269535,31.7654,280.86395,MIA
2022-12-25 04:00:00+00:00,35.0879,17.447899,0.0,0.0,0.0,0.0,0.0,,10.693234,26.844,289.8553,MIA
2022-12-26 04:00:00+00:00,42.287903,17.8979,0.0,0.0,0.0,0.0,0.0,,5.2031293,16.330101,301.6286,MIA
2022-12-27 04:00:00+00:00,50.8379,30.0479,0.0,0.0,0.0,0.0,0.0,,5.188683,12.750899,269.326,MIA
2022-12-28 04:00:00+00:00,57.407898,26.0879,0.0,0.0,0.0,0.0,0.0,,6.044041,13.869399,140.224,MIA
2022-12-29 04:00:00+00:00,66.3179,41.8379,0.0,0.0,0.0,0.0,0.0,,6.7035394,14.764199,96.34009,MIA
2022-12-30 04:00:00+00:00,64.7879,44.357903,0.0,0.0,0.0,0.0,0.0,,8.385021,19.461899,80.633575,MIA
2022-12-31 04:00:00+00:00,61.6379,53.5379,0.05511811,0.05511811,0.0,0.0,1.0,,7.651717,17.2249,174.69916,MIA
2023-01-01 04:00:00+00:00,69.1079,53.0879,0.0,0.0,0.0,0.0,0.0,,7.109297,13.1983,233.4775,MIA
2023-01-02 04:00:00+00:00,69.2879,48.047897,0.003937008,0.003937008,0.0,0.0,1.0,,5.4105806,16.7775,171.46931,MIA
2023-01-03 04:00:00+00:00,68.5679,60.1979,0.17322835,0.17322835,0.0,0.0,5.0,,11.072585,29.3047,167.09258,MIA
2023-01-04 04:00:00+00:00,66.227905,52.0979,2.003937,2.003937,0.0,0.0,6.0,,10.155586,21.6989,211.88771,MIA
2023-01-05 04:00:00+00:00,61.8179,43.4579,0.0,0.0,0.0,0.0,0.0,,12.547157,26.620298,264.2302,MIA
2023-01-06 04:00:00+00:00,56.9579,37.247902,0.0,0.0,0.0,0.0,0.0,,9.903621,20.133,284.91205,MIA
2023-01-07 04:00:00+00:00,64.157906,35.7179,0.0,0.0,0.0,0.0,0.0,,3.613984,11.8561,278.97256,MIA
2023-01-08 04:00:00+00:00,63.5279,47.7779,0.21259841,0.21259841,0.0,0.0,2.0,,7.8263035,23.0411,204.50735,MIA
2023-01-09 04:00:00+00:00,54.8879,41.2979,0.0,0.0,0.0,0.0,0.0,,8.770067,21.2515,308.87228,MIA
2023-01-10 04:00:00+00:00,61.8179,33.8279,0.0,0.0,0.0,0.0,0.0,,7.44622,15.8827,256.54413,MIA
2023-01-11 04:00:00+00:00,65.1479,40.7579,0.0,0.0,0.0,0.0,0.0,,7.713597,28.6336,204.0848,MIA
2023-01-12 04:00:00+00:00,69.1079,52.7279,0.04330709,0.04330709,0.0,0.0,2.0,,14.334266,39.3712,197.43623,MIA
2023-01-13 04:00:00+00:00,51.5579,36.0779,0.0,0.0,0.0,0.0,0.0,,14.8991585,29.528399,306.12732,MIA
2023-01-14 04:00:00+00:00,42.5579,32.4779,0.0,0.0,0.0,0.0,0.0,,15.067818,34.6735,315.72668,MIA
2023-01-15 04:00:00+00:00,56.6879,26.2679,0.0,0.0,0.0,0.0,0.0,,9.017635,21.0278,313.26428,MIA
2023-01-16 04:00:00+00:00,62.267902,31.7579,0.0,0.0,0.0,0.0,0.0,,7.2762704,12.079801,205.70988,MIA
2023-01-17 04:00:00+00:00,58.6679,50.927902,0.24015749,0.24015749,0.0,0.0,4.0,,7.7653227,20.8041,216.62924,MIA
2023-01-18 04:00:00+00:00,62.717903,56.3279,0.015748031,0.015748031,0.0,0.0,1.0,,5.8718586,21.4752,147.52882,MIA
2023-01-19 04:00:00+00:00,71.9879,58.1279,0.0,0.0,0.0,0.0,0.0,,14.234424,32.8839,217.23946,MIA
2023-01-20 04:00:00+00:00,58.1279,42.3779,0.0,0.0,0.0,0.0,0.0,,11.452478,27.738798,289.2047,MIA
2023-01-21 04:00:00+00:00,49.4879,39.0479,0.015748031,0.015748031,0.0,0.0,1.0,,7.7233214,18.5671,43.152412,MIA
2023-01-22 04:00:00+00:00,44.0879,38.7779,0.8031495,0.8031495,0.0,0.0,12.0,,10.756225,27.9625,82.99882,MIA
2023-01-23 04:00:00+00:00,46.427902,34.1879,0.0,0.0,0.0,0.0,0.0,,12.860319,29.3047,296.0167,MIA
2023-01-24 04:00:00+00:00,53.2679,28.1579,0.0,0.0,0.0,0.0,0.0,,7.63535,17.0012,94.23628,MIA
2023-01-25 04:00:00+00:00,63.7979,44.6279,0.21653542,0.21653542,0.0,0.0,6.0,,14.779444,35.1209,188.61969,MIA
2023-01-26 04:00:00+00:00,47.7779,36.2579,0.0,0.0,0.0,0.0,0.0,,12.106697,27.5151,277.90884,MIA
2023-01-27 04:00:00+00:00,50.657898,30.5879,0.0,0.0,0.0,0.0,0.0,,9.174427,21.2515,274.99265,MIA
2023-01-28 04:00:00+00:00,57.4979,31.6679,0.0,0.0,0.0,0.0,0.0,,4.4120536,12.3035,189.62518,MIA
2023-01-29 04:00:00+00:00,54.797897,40.2179,0.2559055,0.2559055,0.0,0.0,3.0,,6.0770693,15.4353,100.67281,MIA
2023-01-30 04:00:00+00:00,58.4879,47.2379,0.6968504,0.6968504,0.0,0.0,8.0,,6.6095686,15.2116,67.02061,MIA
2023-01-31 04:00:00+00:00,63.9779,54.5279,0.0,0.0,0.0,0.0,0.0,,6.8035703,18.790798,225.35004,MIA
2023-02-01 04:00:00+00:00,61.7279,49.6679,0.0,0.0,0.0,0.0,0.0,,6.502709,22.369999,295.90326,MIA
2023-02-02 04:00:00+00:00,49.4879,44.8079,0.45275593,0.45275593,0.0,0.0,7.0,,6.5219193,17.896,334.87604,MIA
2023-02-03 04:00:00+00:00,48.2279,36.8879,0.09055118,0.09055118,0.0,0.0,4.0,,14.416072,32.2128,315.7053,MIA
2023-02-04 04:00:00+00:00,50.8379,29.2379,0.0,0.0,0.0,0.0,0.0,,8.57387,22.8174,71.80566,MIA
2023-02-05 04:00:00+00:00,62.357903,34.2779,0.0,0.0,0.0,0.0,0.0,,7.609089,18.119701,170.15887,MIA
2023-02-06 04:00:00+00:00,65.1479,40.5779,0.0,0.0,0.0,0.0,0.0,,6.3034196,15.8827,305.74808,MIA
2023-02-07 04:00:00+00:00,67.4879,38.5979,0.0,0.0,0.0,0.0,0.0,,5.9690604,14.3168,147.4535,MIA
2023-02-08 04:00:00+00:00,72.7979,51.9179,0.0,0.0,0.0,0.0,0.0,,6.847559,13.869399,128.27571,MIA
2023-02-09 04:00:00+00:00,68.8379,58.0379,0.08267716,0.08267716,0.0,0.0,2.0,,10.634577,29.3047,187.11392,MIA
2023-02-10 04:00:00+00:00,60.0179,48.047897,0.027559055,0.027559055,0.0,0.0,1.0,,8.948,17.0012,306.38882,MIA
2023-02-11 04:00:00+00:00,54.4379,40.3079,1.0511811,1.0511811,0.0,0.0,7.0,,18.03527,44.739998,54.86757,MIA
2023-02-12 04:00:00+00:00,45.6179,40.1279,0.21653542,0.21653542,0.0,0.0,5.0,,17.741539,44.2926,10.930438,MIA
2023-02-13 04:00:00+00:00,65.507904,35.8979,0.0,0.0,0.0,0.0,0.0,,10.329031,23.4885,289.19427,MIA
2023-02-14 04:00:00+00:00,68.9279,39.1379,0.0,0.0,0.0,0.0,0.0,,10.6086645,16.330101,137.51038,MIA
2023-02-15 04:00:00+00:00,64.2479,51.6479,0.0118110245,0.0118110245,0.0,0.0,1.0,,10.093803,21.4752,138.41277,MIA
2023-02-16 04:00:00+00:00,74.4179,53.2679,0.0,0.0,0.0,0.0,0.0,,9.845342,24.159601,162.94434,MIA
2023-02-17 04:00:00+00:00,67.8479,35.3579,0.08661418,0.08661418,0.0,0.0,3.0,,15.817979,39.8186,284.6793,MIA
2023-02-18 04:00:00+00:00,57.8579,28.6979,0.0,0.0,0.0,0.0,0.0,,11.677482,26.620298,348.18823,MIA
2023-02-19 04:00:00+00:00,64.3379,41.8379,0.0,0.0,0.0,0.0,0.0,,6.4057927,14.9879,174.47864,MIA
2023-02-20 04:00:00+00:00,75.6779,44.0879,0.0,0.0,0.0,0.0,0.0,,12.616759,31.0943,232.83238,MIA
2023-02-21 04:00:00+00:00,67.30791,59.8379,0.07086614,0.07086614,0.0,0.0,1.0,,10.485304,28.409899,235.43213,MIA
2023-02-22 04:00:00+00:00,80.5379,59.8379,0.0,0.0,0.0,0.0,0.0,,13.572158,34.4498,189.25378,MIA
2023-02-23 04:00:00+00:00,76.4879,66.6779,0.0,0.0,0.0,0.0,0.0,,11.320634,28.8573,209.51534,MIA
2023-02-24 04:00:00+00:00,76.4879,55.5179,0.1456693,0.1456693,0.0,0.0,5.0,,7.8038926,21.4752,274.50076,MIA
2023-02-25 04:00:00+00:00,61.7279,53.4479,0.027559057,0.027559057,0.0,0.0,2.0,,9.683911,20.133,105.339325,MIA
2023-02-26 04:00:00+00:00,74.6879,60.9179,0.0,0.0,0.0,0.0,0.0,,11.443736,23.7122,273.9221,MIA
2023-02-27 04:00:00+00:00,71.8979,55.7879,0.16929135,0.16929135,0.0,0.0,1.0,,11.106429,34.4498,203.89404,MIA
2023-02-28 04:00:00+00:00,79.4579,56.7779,0.0,0.0,0.0,0.0,0.0,,11.63455,30.1995,259.40714,MIA
2023-03-01 04:00:00+00:00,75.4979,56.7779,0.015748031,0.015748031,0.0,0.0,1.0,,8.594274,15.8827,205.98103,MIA
2023-03-02 04:00:00+00:00,69.55791,60.1079,0.015748031,0.015748031,0.0,0.0,1.0,,10.627515,31.7654,234.88791,MIA
2023-03-03 04:00:00+00:00,73.9679,59.207897,0.30314958,0.30314958,0.0,0.0,4.0,,19.48246,45.8585,173.64122,MIA
2023-03-04 04:00:00+00:00,70.367905,49.6679,0.0,0.0,0.0,0.0,0.0,,8.562189,19.461899,303.29764,MIA
2023-03-05 04:00:00+00:00,71.6279,44.7179,0.0,0.0,0.0,0.0,0.0,,12.467135,26.844,71.913765,MIA
2023-03-06 04:00:00+00:00,77.8379,48.317898,0.0,0.0,0.0,0.0,0.0,,7.2590566,15.2116,149.28114,MIA
2023-03-07 04:00:00+00:00,79.2779,60.6479,0.0,0.0,0.0,0.0,0.0,,11.548207,21.0278,301.34863,MIA
2023-03-08 04:00:00+00:00,65.867905,49.3979,0.0,0.0,0.0,0.0,0.0,,10.599226,21.4752,82.87509,MIA
2023-03-09 04:00:00+00:00,62.177902,49.0379,0.37007874,0.37007874,0.0,0.0,4.0,,7.8294992,14.764199,124.643486,MIA
2023-03-10 04:00:00+00:00,63.707905,48.677902,0.42519686,0.42519686,0.0,0.0,6.0,,12.015418,23.2648,275.4019,MIA
2023-03-11 04:00:00+00:00,64.157906,38.3279,0.0,0.0,0.0,0.0,0.0,,11.144661,24.607,309.54443,MIA
2023-03-12 04:00:00+00:00,55.2479,45.7979,2.4015746,2.4015746,0.0,0.0,10.0,,12.717497,23.2648,71.83875,MIA
2023-03-13 04:00:00+00:00,55.157898,41.3879,0.0,0.0,0.0,0.0,0.0,,12.93017,26.3966,310.23257,MIA
2023-03-14 04:00:00+00:00,49.1279,30.4979,0.0,0.0,0.0,0.0,0.0,,12.658337,26.3966,319.29745,MIA
2023-03-15 04:00:00+00:00,61.3679,30.7679,0.0,0.0,0.0,0.0,0.0,,8.824107,19.461899,316.44647,MIA
2023-03-16 04:00:00+00:00,69.3779,35.0879,0.0,0.0,0.0,0.0,0.0,,7.6876025,17.6723,171.11426,MIA
2023-03-17 04:00:00+00:00,64.3379,49.5779,0.78346455,0.78346455,0.0,0.0,6.0,,10.4278755,28.186201,220.94374,MIA
2023-03-18 04:00:00+00:00,52.547897,34.5479,0.0,0.0,0.0,0.0,0.0,,13.636528,34.6735,311.1374,MIA
2023-03-19 04:00:00+00:00,44.8079,30.2279,0.0,0.0,0.0,0.0,0.0,,11.478665,30.1995,313.67972,MIA
2023-03-20 04:00:00+00:00,54.5279,28.6979,0.0,0.0,0.0,0.0,0.0,,10.2047415,23.7122,356.10724,MIA
2023-03-21 04:00:00+00:00,61.5479,32.7479,0.0,0.0,0.0,0.0,0.0,,7.3379054,17.6723,109.68341,MIA
2023-03-22 04:00:00+00:00,68.8379,43.907898,0.0,0.0,0.0,0.0,0.0,,6.0233064,15.4353,101.21061,MIA
2023-03-23 04:00:00+00:00,80.5379,47.6879,0.0,0.0,0.0,0.0,0.0,,8.8580675,15.2116,196.13289,MIA
2023-03-24 04:00:00+00:00,76.9379,59.0279,0.0,0.0,0.0,0.0,0.0,,10.341136,21.2515,211.11914,MIA
2023-03-25 04:00:00+00:00,82.5179,57.317898,0.015748031,0.015748031,0.0,0.0,1.0,,13.849542,37.805298,213.58049,MIA
2023-03-26 04:00:00+00:00,70.007904,63.3479,1.1535432,1.1535432,0.0,0.0,8.0,,6.3587484,16.330101,204.00258,MIA
2023-03-27 04:00:00+00:00,77.8379,61.997902,0.72834647,0.72834647,0.0,0.0,8.0,,12.451071,31.0943,244.4808,MIA
2023-03-28 04:00:00+00:00,74.867905,52.0079,0.0,0.0,0.0,0.0,0.0,,13.108896,24.8307,306.51114,MIA
2023-03-29 04:00:00+00:00,65.4179,45.3479,0.0,0.0,0.0,0.0,0.0,,10.611023,25.501799,332.56793,MIA
2023-03-30 04:00:00+00:00,73.3379,40.7579,0.0,0.0,0.0,0.0,0.0,,6.3350954,10.5139,144.56665,MIA
2023-03-31 04:00:00+00:00,77.2979,52.0079,0.0,0.0,0.0,0.0,0.0,,10.85118,23.7122,167.69028,MIA
2023-04-01 04:00:00+00:00,81.977905,58.6679,0.015748031,0.015748031,0.0,0.0,1.0,,20.78485,44.0689,240.4699,MIA
2023-04-02 04:00:00+00:00,72.257904,47.6879,0.0,0.0,0.0,0.0,0.0,,10.123507,27.067701,300.51633,MIA
2023-04-03 04:00:00+00:00,58.3979,51.9179,0.1574803,0.1574803,0.0,0.0,2.0,,9.304414,21.2515,91.301895,MIA
2023-04-04 04:00:00+00:00,75.7679,56.9579,0.0,0.0,0.0,0.0,0.0,,7.3139977,15.4353,106.671936,MIA
2023-04-05 04:00:00+00:00,86.0279,63.9779,0.0,0.0,0.0,0.0,0.0,,10.774819,22.1463,173.74759,MIA
2023-04-06 04:00:00+00:00,81.5279,67.2179,0.0,0.0,0.0,0.0,0.0,,6.056448,14.764199,197.12312,MIA
2023-04-07 04:00:00+00:00,79.367905,54.0779,0.031496063,0.031496063,0.0,0.0,2.0,,14.409128,23.4885,1.1885397,MIA
2023-04-08 04:00:00+00:00,52.367897,42.7379,0.9803149,0.9803149,0.0,0.0,8.0,,13.798864,28.8573,66.169426,MIA
2023-04-09 04:00:00+00:00,66.0479,41.657898,0.0,0.0,0.0,0.0,0.0,,10.908673,29.9758,59.38034,MIA
2023-04-10 04:00:00+00:00,66.6779,43.907898,0.0,0.0,0.0,0.0,0.0,,11.887713,29.081,71.976395,MIA
2023-04-11 04:00:00+00:00,71.9879,42.1979,0.0,0.0,0.0,0.0,0.0,,7.6090894,11.4087,81.513336,MIA
2023-04-12 04:00:00+00:00,77.477905,45.1679,0.0,0.0,0.0,0.0,0.0,,6.5830164,10.0665,96.47214,MIA
2023-04-13 04:00:00+00:00,63.7979,54.7079,0.015748031,0.015748031,0.0,0.0,1.0,,11.04317,26.3966,81.70134,MIA
2023-04-14 04:00:00+00:00,69.3779,60.4679,0.0,0.0,0.0,0.0,0.0,,8.824107,20.580399,179.1931,MIA
2023-04-15 04:00:00+00:00,80.6279,55.8779,0.0,0.0,0.0,0.0,0.0,,10.106191,18.3434,244.10806,MIA
2023-04-16 04:00:00+00:00,71.3579,58.757896,0.0,0.0,0.0,0.0,0.0,,12.354236,25.0544,254.31093,MIA
2023-04-17 04:00:00+00:00,70.007904,43.997902,0.0,0.0,0.0,0.0,0.0,,14.872266,30.4232,281.76532,MIA
2023-04-18 04:00:00+00:00,79.9979,45.3479,0.0,0.0,0.0,0.0,0.0,,7.2865787,14.5405,280.63586,MIA
2023-04-19 04:00:00+00:00,83.327896,52.367897,0.0,0.0,0.0,0.0,0.0,,6.2675934,9.619101,210.08408,MIA
2023-04-20 04:00:00+00:00,83.507904,54.4379,0.0,0.0,0.0,0.0,0.0,,9.93641,16.1064,169.73274,MIA
2023-04-21 04:00:00+00:00,78.7379,57.1379,0.0,0.0,0.0,0.0,0.0,,7.9089894,18.790798,165.65326,MIA
2023-04-22 04:00:00+00:00,70.5479,53.9879,0.0,0.0,0.0,0.0,0.0,,14.436884,27.738798,300.83878,MIA
2023-04-23 04:00:00+00:00,69.6479,48.1379,0.0,0.0,0.0,0.0,0.0,,9.17988,17.2249,308.2236,MIA
2023-04-24 04:00:00+00:00,68.117905,48.9479,0.0,0.0,0.0,0.0,0.0,,9.17988,19.461899,319.85663,MIA
2023-04-25 04:00:00+00:00,72.5279,46.427902,0.0,0.0,0.0,0.0,0.0,,7.2831445,18.5671,29.297144,MIA
2023-04-26 04:00:00+00:00,60.5579,54.9779,0.08661417,0.08661417,0.0,0.0,3.0,,8.43263,22.369999,62.284073,MIA
2023-04-27 04:00:00+00:00,61.2779,54.0779,0.04330709,0.04330709,0.0,0.0,1.0,,8.701326,18.790798,74.19406,MIA
2023-04-28 04:00:00+00:00,78.3779,58.8479,0.0,0.0,0.0,0.0,0.0,,12.467135,18.790798,236.74397,MIA
2023-04-29 04:00:00+00:00,75.3179,54.4379,0.114173226,0.114173226,0.0,0.0,2.0,,5.6103673,12.079801,273.87842,MIA
2023-04-30 04:00:00+00:00,69.9179,55.9679,0.36614174,0.36614174,0.0,0.0,6.0,,17.741539,39.3712,287.12854,MIA
2023-05-01 04:00:00+00:00,67.9379,47.7779,0.0,0.0,0.0,0.0,0.0,,16.819204,39.594902,262.1315,MIA
2023-05-02 04:00:00+00:00,71.7179,46.427902,0.0,0.0,0.0,0.0,0.0,,19.686872,48.319202,270.81772,MIA
2023-05-03 04:00:00+00:00,70.8179,46.9679,0.0,0.0,0.0,0.0,0.0,,15.706862,30.1995,292.48334,MIA
2023-05-04 04:00:00+00:00,73.9679,46.157898,0.0,0.0,0.0,0.0,0.0,,6.366614,12.750899,301.57413,MIA
2023-05-05 04:00:00+00:00,63.707905,56.0579,0.070866145,0.070866145,0.0,0.0,3.0,,6.725897,13.422,64.98317,MIA
2023-05-06 04:00:00+00:00,74.3279,57.9479,0.0,0.0,0.0,0.0,0.0,,8.640729,14.9879,103.36796,MIA
2023-05-07 04:00:00+00:00,82.7879,58.5779,0.0,0.0,0.0,0.0,0.0,,8.352132,16.330101,194.83586,MIA
2023-05-08 04:00:00+00:00,82.7879,65.5979,0.015748031,0.015748031,0.0,0.0,1.0,,11.428421,17.0012,264.85074,MIA
2023-05-09 04:00:00+00:00,83.7779,67.3979,0.0,0.0,0.0,0.0,0.0,,11.975788,17.896,257.90524,MIA
2023-05-10 04:00:00+00:00,84.0479,65.7779,0.0,0.0,0.0,0.0,0.0,,9.341987,20.580399,75.495155,MIA
2023-05-11 04:00:00+00:00,79.8179,67.4879,0.0,0.0,0.0,0.0,0.0,,10.263418,22.1463,103.36696,MIA
2023-05-12 04:00:00+00:00,74.6879,65.3279,0.07086614,0.07086614,0.0,0.0,1.0,,6.3587484,13.869399,138.44427,MIA
2023-05-13 04:00:00+00:00,85.577896,64.9679,0.0,0.0,0.0,0.0,0.0,,6.6435504,10.0665,298.0178,MIA
2023-05-14 04:00:00+00:00,88.7279,67.9379,0.0,0.0,0.0,0.0,0.0,,8.84959,13.1983,330.96692,MIA
2023-05-15 04:00:00+00:00,83.4179,68.7479,0.015748031,0.015748031,0.0,0.0,1.0,,7.6582546,15.8827,83.24787,MIA
2023-05-16 04:00:00+00:00,86.3879,66.407906,0.015748031,0.015748031,0.0,0.0,1.0,,15.198436,23.9359,227.03731,MIA
2023-05-17 04:00:00+00:00,77.8379,65.2379,0.05511811,0.05511811,0.0,0.0,1.0,,6.8035703,16.5538,283.6168,MIA
2023-05-18 04:00:00+00:00,70.007904,63.3479,0.996063,0.996063,0.0,0.0,4.0,,15.148967,29.7521,79.18802,MIA
2023-05-19 04:00:00+00:00,72.977905,60.6479,0.0,0.0,0.0,0.0,0.0,,11.220735,25.7255,81.88156,MIA
2023-05-20 04:00:00+00:00,76.8479,63.9779,0.08661418,0.08661418,0.0,0.0,1.0,,6.1710396,18.119701,175.82397,MIA
2023-05-21 04:00:00+00:00,79.367905,63.4379,0.14173228,0.14173228,0.0,0.0,1.0,,6.711,15.4353,35.778446,MIA
